,0
179,Pc시청하기는잘되는데.같은아이디로.앱으로.로그인하면.이용권.구매내역이없다고나와요.월정7800구매했거든요.
180,다좋은데 자동재생 프로필 수정햇는데도 안됨
181,로그인을 하려고해도 반응이 없습니다. 캐쉬와 데이터 모두 지우고 재설치해도 여전히 로그인이 안되네요.
182,프로필잠금설정 프로필삭제 추가좀여
183,"켜놓으면 로그아웃 되는 듯 다음화 떴다 안 떴다 하는 것도 불편해요
기기나 동시시청 때문 아니고요 앱애 들어건 상태로 잠금 후 시간 좀 지나면 로그아웃 돼있어요;"
184,접속자체가 안됩니다 앱을 깔았다가 지웠는데도 검은화면만 나오고 접속자체가 안되요
185,아이디와 비번이 맞는데 계속 틀렸다 뜨네요
186,"성인증을 못해서 아쉽다.... 데드플보고 싶은데,"
187,여러사람이 사용하기위해 한 사람이 계정공유를 말고 각 개인이 계정을 따로 만든후에 돈내고 결제한 사람의 계정에 추가를 하는게 맞다고 봅니다 단순 프로필 추가해서 본계정 아이디와 비밀번호를 알려주는건 위험이 너무커요 여러가지가 위험합니다 정말로요
188,ㅠㅠ 로그인이 안돼요
189,아니 이 앱 왜이러나요.snl코리아 좀 보려 했더니 성인인증을 하라고 해서 했는데 무한 반복이네요.짜증나서 앱을 지워야 하나 생각중이에요.
190,접속이 지연되는건 뭐임? 요즘들어 엄청 버퍼걸림.........
191,노트4에서 로그인이 안되요 계속 구글계정으로 로그인하라는 메세지뜨고 계속 클릭하면 화면이 사라져요
192,프로필 기능이 왜 사라졌죠?
193,로그인하기를 눌러도 잠깐 로딩만 되고 로그인이 되지 않습니다
194,이미 회원가입 되어 있는데 회원 가입을 마치려면 사이트 방문하라고 하고 뜨면서 로그인이 안되네요 ㅡㅡ 빨리 개선 해주세요
195,아니 티비로 로그인이 안 돼 비번 바꿔서 해도 안되고
196,이메일 주소를 모르는데 어케 해요!
197,성인인증이 안되는데 뭐가 문제인건가요?
198,킹스맨볼수가없다 성인인증하래서하겟다하면아무것도안된다
199,쿠팡 로그인을 누르면 아무반응이 없습니다 해당 화면에서 멈추네요
200,접속이 안돼 오류코드 91 어떻게 해야돼나? 내돈...
201,"진짜 다좋고 아무할말없어요 근데 일곱개의 대죄보시면 시즌1,2하고 3건너뛰고 4,5 있는기 좀 아쉽네요"
202,그래서 씨제이원 통합로그인을 해야하는데 로그인창에 씨제이원로그인이랑 티빙로그인밖에 없더라구요ㅠㅠ 둘다 해봤는데 없는 아이디라 떠서 통합로그인은 어디서 하는걸까요?? 하는 방법 좀 알려주세요ㅠ
203,"프로필 2개를 사용중인데 한 프로필에서 홈화면에 아무 것도 뜨지 않는 문제가 자주 발생합니다.

‘Netflix에 접속할 수 없습니다’

위 메세지가 동일 기기(아이폰)상 한 프로필에서만 빈번하게 나타납니다. 2021년 말 부터 해당 증상이 나타나며, 윈도우 PC 앱 등에서는 제대로 작동합니다."
204,아이디부터 로그인이 안되요. 아이디 비밀번호 문제없이 쿠팡은 로그인.잘되거든요. 왜이런건가요?
205,하 이거 로그인 어렵개 하고 봤는데 찐자 이거 볼때 화면 이 좀 안좋네요 ...b
206,그래서 프로필 잠금은 도대체 언제생기나요?
