,0
118,생각보다 볼거리가 풍부합니다!!! 다른어플에는 지상파 옛날영상찾기가 힘든데 웨이브에서는 지상파방송중 옛영상도 많고 이용권구매하면 웨이비영화관 영화들도 무료고 참 좋은것같아요!! 심지어!!!!!! 옛날영화만있는것도 아니고 요즘영화도있고 제가조아할법한 영화들만 있는것같아 매우즐겁게 시청하고있습니다!! 즐거움을 웨이브에서 찾은것같아 매우행복하네요^^
119,2016년부터 꾸준하게 이용 중인데요~ 드라마를 좋아하는 저로써는 항상 즐겁게 시청하고 있습니다 ㅋ 옛추억 드라마도 많아서 요즘은 옛드라마 보면서 그시절 제 추억도 같이 떠올라서 너무 너무 좋습니다~~ 특히 요즘은 최근 개봉영화도 빠르게 올라오고 있어서 더욱 좋아용♡♡ 더 다양한 영상으로 지속적인 즐거움을 주실꺼라 믿고 이용하겠습니다!!!! 수고하세요^^
120,너무 좋아요 방송프로그램도 바로바로 볼수 있고 시간 맞추어서 영상 볼필요 없어서 편하네요
121,콘텐츠가 너무 없는데... t플랜 요금제 변경해서 무료로 볼수 있다지만 볼게 없다는게 영.. 아니 왜 웹페이지에서 보는거랑 앱에서 보는 메뉴가 다르냐 =_=.. 웹에서 먼저보고 카테고리 빈약한거 보고 컨텐츠 전혀 없는줄
122,애기가있어서 타요나 뽀로로나 이런 프로그램들 시청하고있었는데 갑자기 없애놓고 없어졌다고 리뷰다니 리뷰도 삭제하나봅니다? jtbc나 이런프로그램도 기존에 다보고있었는데 없어졌는데 돈받고 이런식으로 하는거면 왜 돈을받나요? 푹때부터잘보고있었는데 요금은 더올려받으면서 이런식으로 하나씩 없애나요??
123,"내가 찜한 콘텐츠에서 선택삭제를 할 수 있었으면 좋겠어요ㅠㅠ 하나하나 눌러서 삭제하는 것도 힘들고, 아래로 내려서 삭제하다 보면 스크롤이 맨 위로 올라가 있어서 짜증납니다.. 그리고 TV에서 자막 싱크 좀 맞춰주세요.."
124,제가 잘몰라서 구독 취소도 해보고 연간에서 월간으로 바꿔보고했는데 이미 나간 99000원은 증발하고 추가로 9900원나가서 월간 구독으로 바뀌었어요…어떻게 해요…환불방법도 모르겠고 진짜…
125,"티비로 시청할 때 미드 2~3개 연속 시청하면 다음 에피소드 넘어갈때 갑자기 화면 끊김??화면이상?? 나오는데 언제 개선되는 걸까요??
이런 현상 저만 있는건가요??"
126,"검색시 관련 검색 목록 안뜨고 정확하게 쳐야해요
자꾸 없다고 나오고 계속 했는데 이유를 알았습니다;
자막크기 없어서 불편하구요ㅠㅠㅠㅠㅠㅠ
카테고리에 더보기가 있었으면 좋겠어요
한줄씩 넘기니까 보기가 어렵고 더 헷갈리네요
저거 이외에는 음질도 종류도 만족 스럽고
애들이 좋아해서 일단 믿고 봅니다!!!!!!
얼른 의견이 수립되어서 보완됬으면 좋겠어요"
127,"인터페이스가 넷플에 비해 떨어짐, 밝기조절등이 불편. 번역에 문제가 있는경우가 있음. 패밀리가이 런칭한다해서 기대했는데 아쉬움. 그래도 보고싶었던 컨텐츠가 많아서 만족합니다."
128,아니 왜 어플이 구동되지도 않죠? 아무리 기다려도 검은 화면만 뜨고 안나와요
