,0
226,비밀번호 맞는데 아니라고하면서 백번해도 로그인안됌 쓰레기앱
227,성인 인증을 하라면 문자가와야하는데 문자도 안오고 영상도 못보고 뭘어떻게 하라는소린지? 솔찍히 돈환불받고싶소..별한개도주고싶지 않소.
228,키즈 프로필에서 18세 이상의 컨텐츠도 보이네요 프로필이 섞이는 현상이 있는 것 같아요. 시급하네요
229,웨이브해지한지가몇개월인데 아직까지 매월 요금이 빠져나가죠?? 이거 너무하네요.. 이메일보냈는데도 답장이없고 환불처리해주시지요..
230,갑자기 프로필 다 사라지고 정기결제하고 잇엇는데 이용권도 없고.....어플로는 뭐 확인할수있는게 없네요...?
231,성인인증 안되네 내 돈주고 볼수가 없네요. 뭘 이런 경우가 ..
232,제발프로필잠금기능 만들어주세요
233,각각 다른 프로필로 보는데 잠금 기능이 없어서 불편해요
234,성인인증을 몇번을 해야하나
235,성인인증 왜 계속 반복시켜는거야? 개 짜증나네
236,비밀번호 찾기했더니 무한 코드 받기.. 이메일 넣기만해도 인식되지 않는 오류라고 접속자체를 끊어버리네요 그리고 다시 코드받아 넣음 오류21번나와요 어디서 해결할수 있나요??
237,보기도 너무편하고 한번에확인하고 볼수있어서 너무좋습니다 더욱더 발전하시고 잘챙겨보겠습니다~~
238,성인인증이 안되는데요 ....ㅠㅠ 인증문자 완료하고 빈화면 나옵니다
239,프로필 비번 설정 좀 되게 해줘요
240,비밀번호 찾기 하라면서 비밀번호 링크가 안보여요
