,0
172,어제까지 잘 보던 컨텐츠가 왜 갑자기 없다고 나오는거죠.. 그리고 손댄적도 없는 프로필 이름도 바뀌어져있고... 뭔가요 이건... 그리고 없어진 컨텐츠가 왜케 많은가요...
173,멀쩡하던 영화가 갑자기 일부기기에서만 노출 안되는 건 또 뭐죠? 지브리 시리즈 등 찜해놓았던 대부분의 영화들이 탭에서는 검색을 해봐도 안나오네요. 종료작 아닌걸 확인했는데도 말이에요. 다시 앱 깔아보는 등 별짓거리를 해도 해결안되는데 정말 최악이네요
174,재미있어요
175,굳
176,재미있어요^^
177,감사합니다.수고해주세요.
178,기대하고 있슴
179,최고에요 쿠팡👍🏻👍🏻👍🏻
180,일드가 너무 없어요... 일드가 기본적으로 유명한 것들 조차도 없어서 안 보게 되네요 그리고 카테고리별로 (국가별이라던가 장르별이라던가) 작품들을 분류해서 볼수있게 해주셔야할것같아요 분류기준이 무척 모호하고 포괄적이라 사용이 어려워요
181,재미있어요
182,재미있다....
183,굳
184,심슨32 E.2 보다가 중간부터 검은화면에 음성만 나오더니 모든 영상이 검은화면에 소리만 나오네요. 디플 라디오였나요? 요즘 라디오도 보.라.인데ㅡㅡ+ 라디오앱보다 못하다니
185,다양한 스토리 필요
186,인간적으로 티빙처럼 카테고리좀 만듭시다.
187,Nfl!!!!! 압도적 감사
188,재미없어
189,굳
190,디즈니가 서버가 이렇게 안 좋아도 되는 건가? 싶을 정도로 서버가 너무너무 안 좋음 들어가면 로딩 오분 넘게 걸린 것 다수 내 노트북이 느린건가 싶어서 넷어쩌구랑 라어쩌구도 켜봤는데 바로 되서 어이없음 짝퉁디즈니인가 싶은
191,최고
192,재미있음
193,굳
194,화질 장난아니네요
195,재미있는 영화가 많습죠 암유~맞구마이라! 지가 다 봤슈!
196,재미있었어요
197,미드가좀더많이졌으면좋겠어요~
198,굳
199,최고의 앱!!
200,이미 콘텐츠는 다 준비되어 있는데 왜 업로드를 안하는지;
201,최고
202,"최고의 가성비 OTT!!!
혹시 애플티비에 깔리는 어플로 출시하실 계획은 없으신가요?"
203,직관적이고 사용이 편리해요.
204,요즘 폰으로 볼때 작은화면으로 보면 화면이 너무 어두워요 폰자체는 밝은데 컨텐츠(작은화면)이 너무 어두워서 조정해도 잘 안되네요 확인해주세요~
205,굳
206,굳
207,재미없어
208,카테고리가 더 잘 정리되어 있으면 좋겠어요 하지만 tvn작품을 볼 수 있어 좋아요.
209,재미있고 좋아요
210,재미있어요
211,최고
212,"안깔아져요,,저장공간 이런거 다 확인했는데,,ㅜㅜ"
213,"제발 애니를 볼때 마다 느끼는데 왜 마지막 시즌이 없는거죠?
아니; 그리고 계속 화면이 멈추면서 오디오만 들리고 오프닝 건너뛰기를 눌러도 안 넘어가고 터치도 안돼요..;; 이런식이면 다른어플을 깔았죠;; 애니말고도 영화나 드라마볼때도 당연하듯이 화면이 멈추네요 진짜 이런점들에서 별 다깎였고요^^마지막시즌 없는거 진심 선넘으셨어요^^궁금해 죽겠는데 왜 없죠???"
214,최고에요~
215,실시간 동영상 무료라면 설치하고 티비랑 이어서 보겠는데 유료라 티비 같이 못 보겠어요 3분만 보고 구매해야되는 부분이 좀 그러네요 개선 업뎃 부탁!
216,굳
217,"마블과 스타워즈 영화는 극장에서 다 보았기 때문에 보바펫 같은. 시리즈. 물이 더 많이 나오길 기대합니다

저는 마볼보다 스타워즈를 더 좋아합니다 

그리고 내셔널지오그래픽은 한국말 더빙이 필요합니다 왜냐하면 집에서는 Tv시청만 하는 것이 아니라 밥도 먹고 헬스도 하면서 보기 때문 입니다

부탁해요"
218,굳
219,최고
220,"장점 ㅡ 한국콘텐츠에 한국자막 달아줌 단점 ㅡ 검색기능:외부사이트에서 찾아보는게 더 속편함. 자막:등장인물과 나레이터가 떠들고 있어도, 화면에 글자가 떠도 자막이 안 뜨는 경우 꽤 있음+오역:말해뭐해+애니 op,ed 가사:있으면 되려 신기한 일이므로 기대를 말아야 함. 자막싱크:두줄짜리 자막이 0.1초만에 사라지기도 함. 그림의 떡:오디오 코멘터리를 원어로 주고 자막은 안 줌. 종료 예정일:각 콘텐츠에만 공지함.. 종료 예정일 모아서 알려주는 외부사이트에도 안 뜨는 경우도 많고, 공지없이 사라지기도 함. 성인인증:해봤자 인체,절단면,담배에 블러처리된 깝깝한 화면을 줌"
221,축구 중계
222,재미있네요^^
223,홈 화면에서는 괜찮은데 옆 카테고리인 영화나 실시간 으로 들어갔을때 스크롤이 부드럽지 않고 렉이 엄청 심함 개선이 앱 안정화가 많이 필요할듯 보임.
224,중계만 하는 실시간 TV도 유료라는 쓸모없는 앱 설치 마세요 최악 입니다
225,정말 돈 먹는 하마가 따로 없네요 아니 어떻게 TV볼려고 하는데 돈 내라니 해도해도 너무하네요
226,"재미있게 보고있어요~♡"":)"
227,재미있게보고있음
228,최고에요~~~^^
229,최고
230,최고임
231,하이호 일곱난쟁이 왜 없어요???
232,이 어플 오디오모드 지원되는건가요? 못찾겠어요 Vod 일하면서 들으려고 합니다. ㅠ.ㅜ
233,최고입니다.
234,엄마가 라디오만 무료로듣고있었는데 이제 다 유료로 ㅋㅋㅋ 이용하던사람들도 다없어지것네
235,키즈 에 무서운것 재미 있어요 채고
236,재미있는게 너무 많고 내가 생각하는게 다 있다
237,최고근데귀칼이새로안나옴
238,재미나게 보고 이습니다.
239,편리하고 재미있어요
240,굳
241,재미있는게많아요
242,"만족하고 잘보고 있어요. 근데 태블릿으로 볼때 다른 작품은 잘 나오는데 왜 백설공주만 화면이 안나오고 오디오만 나오는거죠? 그래서 백설공주 ost 감상중임,,"
243,감사합니다.^^
244,편리이용 좋습니 다
245,재미
246,재미있음
247,최고중에 최고입니다
248,감사합니다.^^
249,만족해요 아주많이
250,화질은 최대화질이라 되어있지만 막상보면 화질이 생각보다 떨어짐
251,Skt연동땜시 써볼라 했더니 라이트라고 볼수있는줄알고 클릭하면 이용권구매하라뜨네 장난하는것도 아니고 라이트도 볼수있는것만 묶어놔야지 이거 뭐하는건지.ㅡㅡ
252,최고
253,굳
254,최고야 ~^^
255,시청할 프로필 선택 안되고 그 뒤부터 진행안됩다. 확인부탇드립니다
256,"외국 콘텐츠를 볼 때 자막에서 '맞다'가 '맞는다'로 어색하게 번역이 되는데 이것 좀 수정해주세요... 어느 외국 작품이든 한국어 자막만 틀면 아 맞다! 하는 뉘앙스에서 전부 맞는다, 로 번역이 되어 몰입도가 깨집니다."
257,유용합니다
258,굳
259,굳
260,최고최고
261,리뉴얼 이후 정말 편해졌어요~
262,편리하고 좋아요 넷플을 넘었으면 좋겠네요
263,리뉴얼 되고 영상도 잘나오고 사용하기 훨씬 편해졌어요.
264,티빙 드디아 좋아졌구나!! 한국의 오티티대표
265,"티빙최고~실시간,바로보기 너무 좋아요!!"
266,최고에요 여러장르도 많구요
267,어린이 어르신할것 없이 누구나 편하게 사용할수있는 인터페이스와 다양한 영상을 실시간으로도 볼 수있어 좋아요
268,최고예요!! 티빙 최고!!
269,최고에요!!!
270,다양한 콘텐츠 사용자편의 구성 고화질의 영상 최고입니다!
271,최고의 wavve.. 가족들과 함께 즐기고 보고싶은 것도 너무 많아서 최고에요. 엑소와 함께니까.... 더 좋다
272,동시접속 4명 가능 가족끼리 따로 떨어져도 부담 없이 사용 용이하고 좋아요~! 👍🏻
273,엑사세때문에 구독하게 됐는데 재미있는 컨텐츠가 많아서 좋네요! 아마 매월 구독할거 같아요!! 런닝맨 요즘 자주 보는데 웨이브에 있어서 너무 좋아요!!
274,"퀵 vod 등 콘텐츠가 다양해서 좋습니다:) 
실시간 채널 airplay 기능도 추가됐으면 좋겠어요"
275,"요즘 국대 경기도 TVN만 중계 해 주는데 티빙에서 어디서든 볼 수 있어 좋고, 컨텐츠가 많아 좋습니다!"
276,화질이며 라이브로 보는거며 더 좋아지고 있는 것 같아 매번 애청하고 있어용 !!! 폰으로 뭐든 자주 봐서 티빙만 보는데 좋아영 !!!
277,콘서트나 자컨 오리지널 자주 올라와서 1년째 구독중인 사용자입니다 다좋은데 프로필 잠금기능이랑 삭제 기능 만들어주세요 1년째 존버중 제발요...plz🥺🥺🙏
278,최고에요~
279,최고
280,티빙에 볼것도 많고 자유롭게 볼수있어서 너무 좋아요!! 만족
281,재미있는 걸 망ㅎ이볼 수있어서 좋다
282,고화질 1080P+4K 화질 자체가 남다르네요! 굳!!!
283,빔에서도 바로 고화질로 즐길수있어서 좋습니다.
284,최고
285,매번 잘보고 있습니다 ㅎㅎ 라이브기능(타임머신)있어서 편하게 검색하며 볼 수 있어 좋아요. 또 채팅도 볼 수 있어서 ㅋㅋ재미집니다. 한가지 아쉬운점은 프로필 설정을 따로할 수 없다는 점...인데 크게 상관은 없네요 ㅎㅎ
286,리뉴얼된 티빙 너무 편하고 좋아요! 콘텐츠는 말뭐..♡
287,최근 볼게 많아진 것 같네요!!
288,최고에요
289,"보기 편리하고 좋습니다 요즘 거의 티빙만 보네요~!
실시간이나 퀵vod도 만족스럽고
시리즈나 영화들도 잘 즐기고 있어요"
290,디자인도 깔끔하게 보기 편해졌고 재밌는 콘텐츠들이 많이져서 너무 좋아요😊 실시간TV로도 많이보고 그동안 보고싶었던 콘텐츠들 몰아서 보는데 너무 좋네요~! 추천합니다~~
291,최고에 기쁨
292,화질도 좋고 볼거리도 많았습니다
