,0
189,안깔여요 ㅎㅎ 실수로 지워서 다사 까는디 하라는 대로 해도 안깔리내요 ㅎㅎ 너무 좋다
190,고객센터 너무 전화 안받음
191,결제를 5분사이두고 연속 두번해버리네 도대체 코로나랑 전화 상담원이 필요없는거랑 무슨 상관이냐 메일보내도 답변도 없고 장난치나 이것들이 결제 두번한거 취소해라
192,아니 신규가입 100원 할인에 업그레이드 시켜주고 3개월 간 50%할인이라그래서 보려고 했더니 잘 못 누르고 베이직을 선택했다가 변경이 안되는게 말이 됩니까? 아니 고객센터 말이 더 웃기다. 스탠다드로 변경하면 할인 혜택을 못받는다는데 어떻게 누가 베이직으로 보냐 베이직은 되게 제한적이던데 짜증난다. 첫달이야 업그레이드로 스탠다드로 보지만 다음달은 베이직으로 봐야되냐 내가 내 돈 내고 할인 혜택 업그레이드 한다는데 안된데 웨이브측에서는 자기네들 권한이 아니란다. 어이없어
193,탈퇴좀시켜줄래??
194,결제해놧는데 실행이안되면 어쩌라는건가요 지우고 다시 깔아도 안되는대 ㅈ장난하나
195,베이직으로 결제했다가 스탠다드로 변경하기했더니 베이직 결제했던금액이 카드취소가아닌 포인트로 들어왔는데 포인트말고 환불받을 방법은 없나요?
196,구독 취소 하려고 하면 구글 플레이스토어로 넘어가서 안되거 강제로 돈만 뜯어가네
197,앱 편의성이 너무 구리네요. 작은창 설정도 안되고..와우..가입한지 5분만에 구독해지했어요.
198,구독취소가 왜이럽니까
199,결제 됐다고 뜨는데 시청이 안돼고
200,구매해서 잘 시청중에 갑자기 렉걸리더니 이제는 재생조차 되지 않습니다.. 보완 부탁드려요
201,폰에서는 잘 사용하고 있는데 갤탭 S7FE에서 스토어에서는 검색이 안되서 설치를 못하고 있는데 탭에서는 어떻게 설치하죠?
202,무료로 해주세요 그럼 더 좋을거 같은데 비싸요 저 돈없는데..왜 결제
203,"첫이용 이벤트 기간 지나서 결제됐길래 더 쓸 마음 없어서 결제된거 보고 바로 해지했는데 환불 안 해주고 잘못 눌러서 (자동결제유지이벤트) 해버려서 할수없이 1달 더 썼는데 또 한달 지나 해지하려니 이벤트로 줬던 코인이 만료돼야 해지할 수 있다네요,.. 이런 게 다있어요 해지를 하지말라는겁니까 앱은 별론데 매달 돈은 내야한다니...."
204,구독이 되는지도 몰랐습니다 지금까지 이용도 안하고 있었는데 환불 부탁드려요 좀 빠른 시간내에
205,결제가 왜 안되져? 이용권 구독하기 버튼이 다른글씨와 겹쳐서 뜨고 아예 먹통으로 안눌러지네요 내핸드폰은 지폴드3 최신형이라 기계문제 같진않은데ㅡㅡ 앱을 지웠다 다시깔아봐도 안되고 계속 그래요ㅜㅜ
206,결제 후 잘 사용하다가 어느날부턴가 앱을 열었는데 계속 로딩 멈춤..ㅡㅡ 지웠다가 깔아도 똑같음.. 진짜 노답
207,구글결제유도해놓고 연간구독 해지는 안되는 이상한 곳.소보원신고해도 이 큰기업은 벌금 쬐금내면그만. 구글결제로 연간구독할때 신중하세요.중도해지 안됩니다.
208,가끔보면 개별구매도 있지만 사람들이 되게 유용하게 쓸수 있는 앱이라 정말 편하긴 하는데.. 앱을 그냥 들어가면 되는거지 광고 나오는데 어떻게 어떤 사이트 앱들 중에서 광고 한번 나올수도 있는거죠.(이정도 엄청 양호 합니다.) 꼭 깔아 보세요!! 완전 강추!!
209,뭐야 내 돈 돌려줘요 해지했는데 왜자꾸 돈나가요
210,해지가 안되요. 디즈니는 구글에 구글은 디즈니에 연락해서 해지하래요. 돈 안 내고 싶어요...
211,정기결제 취소했는데 오늘 결제됨. 환불해주세요
212,결제가 두번됬어요 확인바랍니다
213,결재가 안되서 다시 깔았는데 또 안되요
214,"가격면에서 퀄리티는 좋지만 저장되는 것도 느리고 
앱이 전체적으로 저렴해보여요.
와우 회원비도 올랐던데 앱에 조금더 돈을 들이는게 좋을것 같아요. 여러므로 불편한점이 작게작게 있어요 ㅡ ㅡ"
215,금액에 비해 들어있는 양이부족해요
216,구글에 영화검색하면 많은 영화들은 wavve구독 시 감상가능 문구가 떠있었다. 나도 혹해서 결제했지만 실상은 개별구매해야한단다. 딴 ott들은 병00신이라서 그런거냐. 아쉬운감정만 남게해야지.. 화나는감정을 심어주는 ott는 처음이네 니들이 나중에 1등해도 니네껀 구독안한다
217,관리자님 티빙 무료화되었나요? 전 제 돈주고 보고있는데... 왠 스킵도 안되는 광고가 ??하.... 이럴거면 무료화하고 유료회원 광고 미노출 시키시는것도 괜찮지않나요?
218,"제가웨이브를 많이보던사람인데 무료로 이용권없이 볼수는없나요,"
219,쓰레기
220,^^? 실행이 안되네요 ~ 우리 디즈니 친구들 ~ 돈은 오지게 빨리 빨아가면서 영상은 오지게 안보여주네요 ㅎㅎ 너무 좋아요! 바람직해요! 저도 나중에 돈만먹고 튀는 직업을 가져야겠어요 ~~ 호호
221,볼 게 별로없어서 당분간 해지했다가 볼만한거 생기면 다시 결제하려했는데 볼만한게 있는지 확인을 못하네요 결제를 해야만 어떤 작품이 올라온지 볼 수 있어서 진짜 불편합니다 구경하는것도 돈내고 구경해라 이건지ㅠㅠ 이것 좀 어떻게 개선 좀 해주시면 안되나요
222,베이블레이드 같은거나포켔몬스터 새로운 시즌 안내줘요
223,가격이비싸다.
224,다른거에 비교하면 쓰레기다 싼마이로 보는거다 아님 안본다 절대로로
225,구독이거 취소 어떻게 하나요? 매달 계속 7900원씩 나가는데
226,환불하고 싶어요
227,결제하고 구매권 없다는건 뭔상황 ? 갑자기 자동결제 끊긴것도 어이없는데 하...... 지웠다 다시깔아봄 .
228,"13프로, 5g요금제, 프리미엄멤버십 사용중입니다.  자꾸 중간중간 화질이 깨져서 나와서 보기에 너무 불편합니다. 디즈니플러스는 계속 깔끔하게 잘나오는데 왜 넷플릭스만 이러는지..  넷플릭스 멤버십 문제인가싶어 프리미엄으로 올려보았지만 전혀 나아지지않았습니다."
229,"구독권이 24일 11시 39분인데 어떻게 다음달 구독권을 24일 아침 6시에 결제하죠?? 이번달 구독권이 만료되지도 않았는데 다음달껄 자동으로 결제 되게 만들어보리면 어쩌라는건지ㅡㅡ 다른 어떤 어플도 이렇게는 안해요
아무리 쓰레기 어플이어도 리뷰 안남기는데 처음 남기네요
다시는 티빙 이용 안합니다"
230,구글 번역기 돌린거보다 못하네
231,정액권으로 보고 있는데 패드에 설치한 앱으로는 수시로 튕겨져나가는 말도 안되는 상황. 보려고해도 못보는.
232,너거는 축구중계 운동중계 live방송중계 이딴거 하지마라. 방송 중계할 능력안되면 하지를마! 돈 만 벌라고 혈안됐고 시청은 개판으로 운영하는 쓰레기!
233,넷플은 베이직 써도 화질 괜찮은데 화질이 너무 안 좋아서 놀랐다. 다른 ott서비스에 비해서 여러 가지로 부족한 부분이 많다. 앞으로 절대 안 쓸 서비스다. 시간 낭비만 했다.
234,"쓰레기같은 앱,,,다운받지마세요. 스트레스 한시간 투자해도 해결못하니까...."
235,결제가 너어어어어무 불편해요 결제하다가 포기할뻔
236,결제할때 매번 오류떠서 결제하는데 시간이 드네요
237,엥..... 해지했는데 7900원이 왜 나갔죠..... 뭐임진짜
238,앱누르면 들어가지는데 계정클릭이 아예 먹통입니다
239,결제는 계속되고 안들어가지는데 어쩌라는거죠?
240,고객센터 연락두절. 100원이벤트 했는데 3천원 결재 나가고 월정액 해지 시켰는데 또 나감 열받아서 전화했는데 고객센터 연락두절 그릇이 작으면 안하는게 맞는거 같은데 편의도 못 봐주는게 기업임?
241,역시 사기쿠팡답네 결국 낚시하여 개인정보수집해서 결제유인하네 역시 쿠팡쓰레기 아 짜증나
242,구독료가 비싸요
243,결제모듈이 취소되었다는 알림이 자꾸 뜹니다
244,"모든 서비스는 훌륭하지만 자막이 에러입니다. 여성 출연자들은 존댓말, 남성 출연자들은 반말을 쓰고있네요. 어떤 상황에 놓이든 똑같으니 세계적인 디즈니지만 이런건 별로 세계적이지 않고 트랜드를 따라가지도 못 하네요. 많이 실망했습니다. 다음에 구독할지 어떨지 모르겠네요"
245,해지하는법도 넷플릭스 보다 어려움 진짜 싫다
246,결제해지를 하려고하는데 내 계정들어가기 버튼이 없네요. 어떻게 해야하죠?
247,오티티 다양하게 쓰는 중인데 티빙만큼 편한게 없네요! 볼거리도 많아서 좋고 접근성도 앱이나 웹이나 편리해서 유저프렌들리한 구성에 사용도 편리합니다! 티빙없이 이젠 못살겠네요! 앱이 날로날로 편해지는 점 가장 칭찬합니다!
248,프리미엄으로해서 이번에 애플티비에서도 볼수있네요 그동안 아이디하나만 하는거 불편했는데 너무 좋습니다
249,"베이직 이용권 => 프리미엄 이용권으로 전환하여 이용 중입니다
화질 차이 무엇..무조건 프리미엄으로 이용하세요
당분간 주말은 티빙에 올인해야겠습니다"
250,이용권 구매 했는데 확인되는 이용권이 없다 계속 나오네요~~결제 취소하고 싶은데ㅜ
251,프리미엄 이용권 너무 좋아요!
252,프리미엄으로 변경했는데 스마트tv도 되고 기능들이 좋아서 도움이 많이 됩니다!
253,프리미엄서비스 정말 화질 최고예요👍👍 너무 만족스럽고 왜 진즉 안했네 싶네요!
254,구글 결제기능 없으면 구글스토어와 관계없으니 넷플릭스 구글스토어에서 꺼져
255,새로워진 티빙 너무 좋네요. 프리미엄으로 이용하니 가족과도 함께 즐길 수 있어서 좋습니다!!
256,"티빙을 좋아하는 팬입니다. 드라마, 예능 등 방송사와 다른 시도로 저에게는 다양한 즐거움을 주네요! 앱 또한 많은 문제가 있었지만, 바로바로 수정 반영 해주시는 노력이 항상 보여서 좋습니다!. 앞으로도 좋은 서비스 부탁 드리겠습니다!"
257,"정기구독 하고 있는데, 볼수 있는컨텐츠가 많아서 좋아요.
키즈 부터 영화까지 잘 이용 하고 있습니다."
258,프리미엄으로 사용하니 넘 좋아졌어요. 원래 베이직으로 쓰다가 프리미엄으로 바꾸니 집에 tv에서 그냥 볼수도 있고. 예전이는 720p화질로 캐스트해서 봤는데.. 완전 신세계네요
259,프리미엄 이용으로 여러 장비에서 동시에 시청하니 좋네요
260,티빙 너무 재미있게 이용중입니다.! 프리미엄으로 가족들과 같이 티비로 보고 있습니다. 더욱 더 재미있는 영상들 만들어주세요.
261,한번볼까 구독했더니 하루조일 로딩중이내 결국 결제 두번하고 맨붕중~~~ 써비스 접어라!
262,웨이브에 볼것도 많고 다 재밌어서 좋았는데 제가 돈 때문에 한번 해지했다가 다시 1만6천원짜리 이용권을 구매 했고 구매가 되었다고 메세지로도 왔으며 돈도 빠져나갔는데 웨이브에서 이용권오류로 인해 다시 구매 하라 하는데 돈은 이미 빠져나간 상태라 지금 멘붕입니다. 심지어 1만6천원짜리를 이미 구매해서 이용권을 구매할수 없다네요. 좀 도와주세요
263,이용권 두번 결재되고 왜 계속 이용권을 구매하라고 하죠?
264,정기결제 취소했는데 결제 돈이 나갔어요. 환불요청 했는데 환불은 안해주고 정기결제 끝났으니까 구독은 끝낫다? 뭐여 내 돈 내놔
265,"티빙 프리미엄 리뷰 일단 티빙 자체에 보고싶었던 방송들이 너무 많아서 좋았고, 프리미엄이라 화질도 좋고 동시에 이용가눙한 시청자수도 많아서 더욱 좋습니다 .!"
266,티빙 프리미엄 최고에요~ 4K시청 끝장이네요~
267,조금씩 개선되는 티빙 항상 즐겨보고 있어요 넘좋아요! 프리미엄 가족과의 동시시청도 가능해 부담없이 시청가능해서 더 좋아여
268,취소 환불이 바로바로 안되는데 이건 심각하게 문제네요. 결제하고 바로 취소했는데 취소 환불이 안되는건 정말 심각합니다.
269,볼게너무많다 최고다 프리미엄 고고
270,이용혜택 100원이벤트도 안되구요 12500원 결제 되었는데 이용권 등록도 안되있구요 돈 환불해주세요
271,구독을 하기전에 앱을 둘러볼수도 없으니 이건뭐 무조건 돈부터 내고 보라는식이네요
272,구글결제 너무 불편해요.... 네이버페이 결제가 좋았는데..
273,베이직가입해서 휴대폰결제했는데 시청할려고하니 구매하기'계속뜨고 로그인계정확인하라고 계속뜨네요.휴~~구매취소는 어떻게 하나요 모빌리언스로 문의하나요?티빙에 문의하나요?좀 짜증나네요
274,이용권 구매하고 결제했는데 결제안되었다고 하고.. 결제안된줄알고 다시 결제하려고 하니 이미 결제완료 구독완료라고 뜨네요.. 뭐 어떻게해야하나요..
275,"안녕하세요 늘 잘 쓰고 있습니다~ 
그런데 다름이 아니라 실수로 베이직 이용권을 샀다가 7분쯤 뒤에 스탠다드형으로 업그레이드를 했는데 이미 돈은 베이직형, 스탠다드형 둘 다 나간 상태여서요 ㅠㅠ 베이직형으로 결제한 돈은 환불받을 수 없을까요?"
276,카드가 사용불가라고 떠요 도와주세요 월마다 내는거 선택할려 했는데 농협카드도 다른카드도 사용불가라고 뜹니다 돈도 충분히 들어있고요 토스로 연결 해볼려했지만 그마저도 안된다고 뜹니다 제발 도와주세요 보고싶은게 많은데...ㅜㅜ
277,가격에 비해서 너무 적고 만화는 7년 전에 종결한걸 48화까지만 있고 더 올리지도 않네요. 이런게 너무 많아요.
278,이용권 구글로 구매했는데 계속 1분 미리보기만 됨
279,결제 바로 취소해주세요
280,앱 결제가 두 번 됐는데 확인 부탁드립니다. 4/17 베이직 결제했는데 결제창이 계속 떠서 12500원 짜리 한 번 더 결제했습니다. 그런데 확인해보니 총 21500 결제된 것을 확인했습니다. 확인 부탁드립니다.
281,결제를 했는데 또 결제를 하라고 뜨네요
282,웨이브 첫 결제를 하면 첫달은 100원에 이용 할수 있다고 했는데 구글로 결제하면 이벤트 적용이 안되더군요. 이벤트를 공지할때 구글로 결제하면 이벤트 적용이 안된다는 글자를 크게 적용해주셨으면 좋겠습니다. 그리고 구글로 결제했다고하면 웨이브 고객센터에서 구글에 문의하라고 나몰라라 하는거 진짜 좀 아닌거같아요. 웨이브를 어떤 결제 수단을 이용했던 똑같은 고객인데 앞으로는 어떤 결제 수단을 이용했던 웨이브가 통합 관리했으면 좋겠습니다.
283,구독상품마다 화질이 다른데 구독 기간이 끝나지 않으면 변경이 불가하네요. 번거로워서 그냥 구독 해지하렵니다
284,첫달100원이벤트 2달50프로이벤트보고 결재했는데 구글인앱결재로 넘어가서 첫달 정상금액 결재됨 웨이브 고객센터얘기하니 구글보고얘기하라그러고구글은환불거부함 어떻게처리해야됩니까?
285,이용권 해지했는데 실수로 이벤트 눌렀는데 바로 적용되니깐 당황스럽...^;; 캐시 만료일까지 기다려야하나요..
286,쓰레기
287,해지 했는데 왜? 오늘 결재가 됬나요? 궁금함니다? 네? 화가나네요😡
288,결제가안돼요.. 결제방법도어렵고
289,결제내용이 없어지고 비밀번호도 아니라고 하고 잘보고 있었는데 이제 볼수가 없네요..뭘 어쩌라는건지...요
290,이번달 결제이벤트 프리미엄도 100원이래서 구독했더니 왜 16000원 결제예정이라고 뜨나요? 환불바랍니다.
291,해지할려고합니다 로그인은 되는데 해지방법좀
292,결재취소어찌하나요?
293,스탠다드 결제했는데 계속 이용권구매 떠서 못보고있어요. 결제 안됐나 싶어서 다시 구매해보려고 했는데 이미 구독중인 계정이라며 오류 뜨네요 어쩌라는거지
294,이용권 결제하며 보고있는데 너무 잘 보고 있습니다. 대만족이에요! 리뉴얼되서 더 편하고 좋아요^^
295,앱 리뉴얼 후에 더 감각적이게 바뀐 것 같아요! 앱 자체 렉도 괜찮아진 것 같고 속도도 전반적으로 빨라진 것 같습니다!
296,쓰레기 예요~
297,앱 사용하기 너무편해요 검색부터 재생까지 로딩도많이걸리지않고 본방사슨하기힘든데 언제든지 볼수있어서 좋은것같아요 다음회차도 버튼하나로 가능해서 진짜편해요
298,구독 해지했는데 왜 대체 4개월째 돈이 계속 나가는거죠? 반영이 안됐나싶어서 기다리는데 정말 너무 하네요 해지됐다고 분명 봤는데 이게 말이되나요 컨텐츠 시청 아예 안했습니다 세달동안. 환불해주세요 서비스도 좀 제대로 바꿔주시구요
299,티빙을 많이 사용하고 제일 편한거같아요! 자막기능을 조금 보완해주시면 좋을거같아요!
300,머야 낭만닥터 김사부 돌려줘요....ㅠㅠㅠㅠㅠㅠ
301,1인 가구가 늘어가고 있는데 차라리 프리미엄멤버쉽에 접속 인원수를 줄인 요금제가 있었으면 좋겠네요.
302,결제 했는데 이용권이 없다면서 결제가 안되었나 해서 다시 결제 했더니 이용 중이라면서 오류가 뜨는데 ㅡㅡ 어떻게 해야하나요 ?
303,등록된 카드 정보를 삭제했는데 왜 자동결제가 된 거죠? 금융 정보 부정사용으로 금감원에 민원 넣으라고 이러시는 건가요?
304,해지는 어디서 하나요?
305,가격 진심;;
306,구독취소 하고싶은데 구독 취소가 안되요 구독 취소좀요;;
307,쓰레기 예전에는 무료중계도 유료로 바뀌었네
308,카드등록이되어있는데 이용권구매터치하면 구글결제로뜨네요 전에는 카드가바로떳었는데..7900원에서9000원으로바뀌고부터 안되네요 불편하네요
309,드디어 몇년만에 다음화 넘기기 버튼이 생긴건 좋으나 밝기.음량 조절 스와이프 는 예전이 더 편합니다.예전에는 아무 영역에서 섬세 하게 조절이 가능했는데 지금은 너무 힘들어요 게이지도 너무 큰폭으로 올라가구요.섬세하게 밝기 음량 조절이 힘들어요
310,정기권 결제했는데ㅠ왜 아무것도 볼수가 없는거지 미리보기민 된다고하네... 이용권구매하라고
311,결제를 했는데 다시해야되나여? 왜계속 결제하라고하죠
312,11번가에서 결제 연결하고 앱 깔았는데 연동도 안돼고 또 결제하라고 떠서 그냥 해지했어요..그냥 안볼랍니다
313,결제가 구글결제만되네.. 혜택이없어..
314,결제 이중으로 됩니다. 청구가 LGU+로 되게 해놨는데 제 신용카드로 또 청구가 됐어요. 카드번호 입력한적도 없는데 말이죠.
315,정기권 해지방법 좀 알려주세요
316,"오티티 서비스중에 제일 많이 이용하고 있습니다 :) 엑사세 덕분에 웨이브를 알게 되었는데, 하루 앱 사용률이... 인스타보다 웨이브가 높네요..ㅎㄷㄷ 엑사세 미니페스트 등등 볼거리가 많아 스탠다드로 친구랑 같이 보고 있습니당 앞으로 더 재밌는 영상 많이 부탁드려용 :)♡"
317,"1, -38 에러가 뭔데? 어플 쓰레기네"
318,베이직정기권구매했는데..돈은빠져나갔는데이용권이 없다고나오네요..문의했는데연락도없고..전화는안되고..답답하네요
319,결제하기 이전에 어떤 컨텐츠를 보고 즐길수 있는지를 먼저 보여줘야 결제할 생각이 들지 아무런 홍보없이 결제하라는식의 통보로는 소비자의 마음을 살수없습니다 ott는 더이상 넷플릭스 독점이 아닙니다 겸손해지세요
320,영화를 볼려고 스탠다드 정기구매했음~ 근데 내가볼영화가 개별구매로만 볼수있는거임~재대로 확인안한 제잘못이라 그냥 구독권쓰면되지라고 생각하고 개별구매를 1200원에 해서 볼려고함~ 그런데 캐시를 충전하라네~~충전할려고 들어갔는데 어? Pc버전에서만 된다네?ㅠㅠ 이새벽에 영화볼려고 구독권신청했고 개별구매로 캐시도 충전할려고 했는데 pc버전으로만 된다니ㅜㅜ 집에 컴터 없어서 pc방가긴 그래서 결국포기함 정기구독도 해지했음
321,쓰레기앱
322,이용권 구매했는데 왜 자꾸 구매 안 했다고 뜨면서 1분 미리보기만 재생이 되죠?
323,베이직 이용권이용중인데 집에있는 tv로 연결안하고 직접들어가서보는건안되서 프로필 하나 더 쓰는걸로 변경하고싶은데 어떻게해야되나요?? 만료일되야 변경가능한건가요?
324,쿠폰 등록 메뉴가 왜 없죠?
325,탈퇴하고 다른 방법으로 재가입하니 100원 프로모션 이벤트 다시 참여 가능하네요. 다른거 다 정리하고 넘어온건데 이 방법을 안내해주지 돈내고 보던가 그냥 참고 보라니...
326,가격도 비싸고 보고싶은영화없음
327,결제취소했습니다 환불도와주세요
328,가격도 계속 올리고 정신 못차렸네 애기 좀만 크면 디즈니로 바로 갈아탄다
329,결제하려고 했는데 결제는 안되고 카드에서 2500원만 그냥 나갔네요 결제복구도 안되고 환불도 안되고 그냥 2500원 가져가시는건가요….? 너무 당황스럽네요
330,구독해도 돈내야되는 어이없는 앱. 사기당한 기분입니다.
331,대체적으로 만족스럽습니다. 그런데 근3일간 TV상에서 지상파Live가 안보이네요? (스탠다드이용권사용중) 고객센터 1:1문의경로를 찾지못해 이곳에 남깁니다. 공지 및 문의 응대가 개선되면 좋겠습니다.
332,결제은 정상으로 진행되고 이용권은 안들어와서 이용을 못하네요 환불이나 오류해결하고 이용할려고해도 주말이라 연락도안되서 할수있는게없네요 짜증나네요 괜히 결제했네요 환불해주세요
333,쓰레기앱
334,OTT계의 클레멘타인.. 즉 쓰레기란 소리다.
335,쓰레기
336,환불해주고 계약해지 해주세요 토트넘 경기볼려구 하는건데 지금 로그인이 안되는데 짜증나죽겠어요
337,싼값에 쿠팡 로켓배송 떨이상품
338,가격 쳐올리면 뭐하냐 서버 관리도 못하는데
339,서버 시도때도없이 터지는데 구독료는 대체 왜처받으시나요
340,서버관리를 잘하도록
341,결제를 햇으면 로그인을 되게 해줘야되는데 지금 몇분째 로그인이 안되는데 이거 빨리 개선좀해주세요 돈아까워 죽겟네
342,축구보려고 했는데 접속이 안되네 쓰레기앱ㅡㅡ
343,와우회원인데 로그인할수 없습니다 나중에 다시 시도해주세요 이럼 돈내고 서비스 이용도 못하고~ 이러면 따로 분리해서 하든가 화나게 하지말고
344,쓰레기어플 돈 돌려내라
345,결제 다하고 축구보려고 앱에서 로그인하려했는데 앱 서버오류문제인지 다짜고짜 로그인이 안된다네요 기기문제인가싶어 공기계에서도 진행했으나 똑같은 상황 축구한경기 보려고 결제했는데 이렇게 허무하게 못보네요 별 거지같은앱 별점 1개 주고 똥밟았다고 생각하렵니다
346,"구독 해지했는데 왜계속 결제되는거죠????
5월달도 청구되었던데요 
확인해주세요"
347,가격은 올린다더니 폭주에 대비도 안 해놨음? 환불 준비하세요.
348,렉이 심하네요
349,첫달결제100원이벤트 적용이안되네요ㅡㅡ사기당한기분 12500원그대로나감
350,저 100원 이벤트라면서 프리미엄결제 다된거같은데 어떻게 적용되는지좀 알려주세요ㅠ
351,무료이용권등록을 어떻게 하는지 나오지않아서 쿠폰번호누르려고 프리미엄이용권 눌렀다가 결제되버림 구글에서 환불도 안해주네요..주말껴서 문의하느라 시간도 다 가버리고 정말 화나네요 환불하려고 재생도 한번 안함
352,결제가 안되네요
353,뭐죠 결제했는데 사용이 안되요 베이직으로 방금 결제했는데 왜 계속 이용권 구매하라고만 하나요 아...진짜...
354,이용권이 증발됬는데 주말이고해서 걍 다시 결제했더니 계속 이용권 구매만 뜨네? 먹튀야 뭐야 역겹네 진짜
355,결제안되게하고싶은데 어케하는건가요?비밀번호를몰라서탈퇴?가안되는데 정기구독하기싫은데요
356,결제 했는데 정액적용도 안되고 고객센터는 문닫았는지 상담 안되고 개같은거 어따말해야됨?
357,카카오페이로 결제 가능하게 해주세요.
358,이용권해지했는데 자동결제된건뭐죠? 결제대행사번호는 없는번호라고 뜨고
359,환불 요청합니다. 채널 보려고 결제했는데 저작권때문에 중계가 안되면 결제를 못하게 해야 하는거 아닌가요? 이메일도 보냈으니 확인바랍니다.
360,구독 취소 했던 것 같은데 취소가 안됐는지 자동 결제가 되었어요 ㅠㅠ 환불해주세요 ㅠ
361,아니 tv 에서 깔고 실행해서 검색하려고 하면 검색버튼이 없어서 검색도 못하네요;;;
362,자동결제 해지를 꽁꽁 숨겨놔서 2달치 결제됨 기분나빠서 회원탈퇴
363,결제했는데 이용권이 안보여요 빠른확인 부탁드려요
364,이거는 어쩌다 한번씩 이용권구매했는데 구매한적없다고 오류뜨면서 환장하게함
365,결제를 이미 하고 돈도 빠저나가는 거를 확인했는데 구글 계정이 불일치 하다고 안된다고 해서 다시 결제 할려고 했는데 또 구글 이메일이 불일치 하다고 안된다고 하는데 구글 이메일 접속하는 창이라도 뜨면 모르겠는데 계속 안된다고만 해서 앱을 삭제 했다가 다시 깔려고 하는데 오류만 뜨면서 다운조차 안된다고 하네요
366,그냥 쓰레기임
367,이거 어떻게 보는건가요? 모르겠어서 사용을 못해봤어요 매일 깔고 지우는것만 반복하고 있습니다
368,가격내려
369,결제만되고 안됩니다
370,결제 취소 하는법 문자 보내준다구해노쿠 2번 전화해는대 2번 다 안보내주내요 이건 모라구해야하는지 할말이없내요
371,결제했는데 안보임
372,결제방법 바뀐것 요금올린거 왜죠
373,쓰레기어플
374,굿~~~~~~!!엄지척
375,이용권구매후앱설치가안되요
376,정기결제해서보고있는데 요즘 계속 서비스연결지연된다고하면서 좀보다가끊기네요 끊기면바로재생도안되고몇번눌러야재생이되네요
377,축구 이벤트 열어줘서 별5개줍니다
378,서버관리가 너무 안되네요
379,구글에서 베이직 이용권 구매했는데 계속 이용권이 없다고 뜨는데 어떻게 할지 모르겠어요
380,가격면이 아니라 봤던 작을 줄에서 삭제 하려 하는데 안 없어져요;; 그럼 삭제 기능 왜 만들어요?
381,가격오른다고 공지 왜안함?
382,가격대비 아주 좋아요^^
383,결제 수단 취소 할려구 합니다
384,카카오 페이로 연동해서 한달치를 결제하였으나 한번 결제되고 십분뒤에 만원이 또 결제되었습니다 환불 부탁드립니다
385,결제하고 보지를 못했다 로그인이 안되서 무쓸모다 환불이나 해줬으면 좋겠다 혹시 하고 며칠 기다리면서 해봤는데 맞는 비밀번호를 치면 공란팝업이 뜬다 어휴 결제한지2주는된것같은데 그냥 환불부탁해요....
386,결재를 해서 보고 있는데 하찮은 영화들만 그냥보기가 가능하고 좀 볼만한 영화들은 또 개별구매를 해야 한다니 이건 완전 이중노림수가 아닌가.. 게시판에 나와있는 유인용에 속지 마세요 😡
387,"이용권관련 문제가 있네요... SKT 월 9900원짜리 wavve이용권 사용하고 있는데, wavve 앱에 접속하니깐, 이용중인 이용권이 없다고 나오네요..."
388,결제만되고 실행이안됩니다 삭제하고 재설치해도 동일하네요 너무 불편합니다
389,결제 취소 좀 해주세요
390,이용권 구매했는데 왜 보유한 이용권이 없다고 하는지....다 결제되서 영수증까지 왔는데....
391,이용권 구매했는데 왜 안될까요...?
392,결제할때마다 정말 너무 답답하네요. 결제를 했는데도 구매한 이용권이 없다고 매번 뜹니다. 정말 매번. 평일같은 경우라면 바로 고객센터 전화하면되지만 오늘같은 주말에 이러면 결제해놓고 이틀동안 보지도못하고. 개선좀 해주세요.
393,가격싸고좋음 티비연동할수있게 개선하면좋을거같아요
394,가격이 너무 비쌈
395,구독료가 계속 올라 보기 부담스럽습니다..
396,환불도 복잡하고 진짜 문의해도 똑같은 답변만하지 코로나때문에 상담안된다고 일관 그냥 나몰라라하는게 너무 역겹네요^^
397,베이직으로 구매했는데 이용권없다고 뜨네요
398,"멤버쉽 변경 은 어떻게 하나요? 결제 수단 변경,멤버스 변경 이런게 없던데 멤버스 해지 만 있고 어떻게 하라는건가요?"
399,"결제가 된 상황인데 안됐다 그러면서 보지도 못하고 있네요. 한두번도 아니고,,돈내고 사용하는데도 이러면 기분이 안좋지 않을까요?"
400,문의가 빠르게 처리되어 좋았습니다
401,베이직이 티비에서 안되는지 모르고 결제했다가 구취 하고 바로 스탠다드로 경제했늠데 경제만 두번되고 이용권은 베이직이라고 뜨네요ㅠㅠ로근을 다시해봐도 안돼요 어쩧게해야하나요??
402,정기결제중인데 이용권없다고 나오네여.. 해결좀
403,서버가 외국에 있는지 로딩 시간이 너무 길어요
404,결제 하고 한편보기 힘드네 로딩 이계속5분마다 걸리는데? 환불은 안되고
405,이용권구매를했는데왱없냐 취.소하려고해도안되고상담사도없고내도래놔라
406,이렇게 개똥망 쓰레기 앱은 처음봄
407,결제를 해놓고 보는데 개별구매라는 결제를 왜또하나요? 그냥아예없애주던가 무료로해주세요 기분나빠요
408,신속한배송다양한상품
409,해지하려는데 구글에서 하라하고 결재내역은 뜨는데 환불 요청 버튼은 활성화가 안되어 있고 난감하네요
410,아니 결제는 됐는데 구매한 이용권은 없는게 뭐죠? 결제하고 이용도 못하고 첫달 이벤트도 전혀 적용안돼고 뭐하는 거죠?
