,0
161,"다른 곳에서도 야구 방송 해주지만 웨이브 같은 경우는 야구 중계 옆에 타자들 기록도 나오고 문자 중계도 해주고! 방송 끝나면 하이라이트 모아서 올려주는 게 진짜 진짜 좋아요 ㅜㅠㅠ 바쁜 날에는 야구 못 봐서 하이라이트만 올려주는 곳 찾기 바쁜데 이렇게 모아서 올려주니까 이거 하나만 봐도 되고 ! 과거 야구 하이라이트도 볼 수 있어서 다시 보고 싶운 경기 또 볼 수 있어서 좋아요 ,,  ♥ ♥ 이 좋은 기능을 왜 이제 알았는지 .. 만들어주셔서 감사합니다!"
162,야구보는데 화질이 우리집 티비 공중파보다 좋네요..ㅎㅎ 더 좋은건 앱 버벅임이 전혀 없네요. 얼마나 관리를 하시는지!! 평생 화이팅합시다!!
163,야구덕인데 정말 보기 편해졌습니다 올해처럼 순위싸움 치열할때 폰 테블릿 티비 켜가면서 봤었는데 기기 하나로 편안하게 보고 있습니다 지옥철에선 들고 보지도 못하는데 배터리 걱정 덜었습니다 현장응원에서도 기존에 지원하던 타임머신 기능으로 애매한 장면 돌려 봤는데 역시 야구는 웨이브
164,야구시즌에 웨이브가 좋아요
165,야구는 웨이브로만 봅니다 진짜진짜 좋아요!!!! 저는 kt팬인데 남자친구는 롯데팬이라 화면 2분할로 자주보는데 타팀 경기도 주자 출루된게 표시되서 만루 상황이거나 득점상황에 바로 틀어볼수있어서 좋습니다!!! 오디오모드로 듣기도 이동할때 넘 유용합니다!!
166,프로야구 전체 하이라이트뿐만 아니라 선수별 하이라이트까지 있어서 자주 이용합니다. 다른 콘텐츠도 풍족하고 퀵vod로 일반방송 바로 볼수있어 너무조아요
167,프로야구 하이라이트를 빠르고 다양하게 시청할수있어 너무 좋아요 공중파 방송도 언제나 부담없이 퀵vod로시청할수 있어 든든합나다
168,야구관련 방송이 많아 좋네용!
169,웨이브에서 프로야구 너무 좋아요. 마이팀을 설정하면 알람도 받을수 있구요 응원팀을 설정하면 경기시작 득실점 하이라이트 업데이트 알림을 받을수 있어요. 구딘 선수 순위도 확인가능하고요. 경기를 들어가면 현재 경기현황과 상대전적 확인도 가능해요. 동시시청도 가능하네요.
170,웨이브로 드라마 콘텐츠만 주로 봤었는데(모범택시♡) 최근에 두산 응원하게 되면서 프로야구 기능 너무 유용하게 잘 쓰게 될 것 같아요!! 경기 시간 맞춰서 알림도 해주고 스케쥴이랑 순위랑 하이라이트 영상 등 한눈에 확인할 수 있어서 넘 좋아요! 웨이브 최고♥ 두산 최고♥
171,"저는 프로야구를 정말 사랑합니다. Wavve에서는 우리팀 경기도 보면서 보고 싶은 다른팀 경기도 동시에 볼 수 있습니다. 그리고 이동할 때 잠금화면 상태에서도 프로야구 중계를 계속 들을 수 있어요~~마지막으로 응원팀과 관심팀을 설정하면 경기 시작, 종료/득점, 실점, 홈런/하이라이트 업데이트 push알림을 받을 수 있어서 넘 좋습니다."
172,웨이브 프로야구 기능 생겨서 너무 좋아요! 자기 팀 설정하면 경기정보도 알람으로 받을수있고 하이라이트 업데이트도 빨라서 좋네요.
173,야구 알림은 최고야
174,"야구를 사랑하는 일인입니다. 웨이브로 야구보기 편하다고 해서 저뿐만이 아니라 가족들 모두 가입시켰는데, 동시 시청이 가능해서 넘 재밌게 보고있어요 :) 사실 야구야 어떻게 보든 재밌지만 친한사람들이랑 함께 보는게 제일 재밌잖아요 ㅎㅎ 그리고 상대팀 경기도 바로 볼 수 있어 경기 흐름 알아가는데 좋아서 좋았어요. 오디오 모드도 강추예요 퇴근길에 매일 라디오로 듣다가, 오디오모드로 들을 수 있어 더더욱 좋았어요 운전중에 듣기 최고였어요 ㅎㅎ 덕분에 웨이브 입문하고 볼거리도 많아 좋네요~^^ 핸드폰 말규 큰 화면으로도 보고싶네요~~^^"
175,"처음 출시될때 부터 사용해 오고 있습니다. 그 중에 프로야구 기능은 내가 응원하는 팀, 또 관심팀 등을 설정할 수 있어서 실시간으로 문자로 알려줘서 너무나도 편리하게 사용하고 있습니다. 앞으로도 잘 사용하겠습니다."
176,"이런 기능이 있는 걸 이제야 알게됐네요 ㅠ 하이라이트 경기도 봤는데, 어쩜 화질이 이렇게 좋을 수 있죠...? tv로 시청이 불가능할 때 네이버로 봤었는데 이제 여기서 봐야겠단 생각밖에 들지 않네요 ㅠㅠ 너무 좋아요!!!!!! 또, 제가 응원하는 팀 설정도 하면서 승패와 순위도 한 번에 볼 수 있어서 좋은 것 같아요! 오늘은 제가 응원하는 팀의 경기가 우취가 되면서 라이브 시청을 못했었는데 라이브로 시청하면서 더 좋은 기능들을 빨리 보고싶은 마음 뿐이에요!"
177,"화질도 장난아니며 생중계에
하이라이트 순위 다 볼 수 있으며
가족들과의 티비 다툼없이 핸드폰으로도 쉽게 볼 수 있어요|~^^"
178,"날마다 프로야구 챙겨보는데, 네이버로 보다가 웨이브로 바꿔탔습니다. 보기 너무편하고, 동시시청이나 오디오등의 좋은기능이 편하네요. 화질도 좋습니다. 
도움되는 웨이브 프로야구, 대환영입니다~."
179,"응원 관심팀 설정부터 없던 기능인데 실시간으로 동시 시청도 가능하고 물론 모바일 앱에서만 이지만 그래도 좋아요 
오디오 모드로 듣는것도 잠금화면에서도 가능해서 편하고 관심팀 설정도 이런 ott어플에는 잘 없는 기능인데 웨이브에 생기다니 경기 시작은 물론이고 하이라이트 업데이트 알림까지있어서 든든하네요 
경기별 하이라이트도 보기 편하게 설정되어있어서 너무 좋네요 이런 업데이트는 너무 반갑네요"
180,프로야구를 웨이브에서 볼수있게 되어서 너무 좋습니다 평소에 야구를 자주 보는데 다른 팀 경기와 우리팀 경기를 동시에 볼수있는 곳을 찾지 못했는데 이런 기능이 생겨서 다른팀이지만 평소 좋아하는 선수의 경기도 따로 챙겨볼수있으니 좋은거같아요 ㅎㅎ 또 팀 설정하면 득점소식 실점소식 알람이 오니 바빠도 빠르게 상황을 인지할수있어서 좋아요! 가끔 화질이 나빠질수있는데 웨이브에서는 화질도 좋고 오디오모드도 할수있어서 편하게 야구 중계를 볼수있는것이 제일 좋은거같아요 끝나고 경기별 하이라이트도 올라오고 잘 모르는 선수들 정보까지 나오니 편하네요 평소에 웨이브에서 드라마와 예능을 즐겨보는데 야구도 즐겨볼수있고 좋은거같아요
