,0
119,살아오면서 월정기 결제라는걸 모르고 살아온 1인입니다.솔직히 돈도 아까웠구요…ㅎ 웨이브는 유일하게 제가 유료로 신청했던 구독서비스입니다. 그만큼 구독서비스의 필요성을 알게해준 컨텐츠이기도 하구요..여전히 저는 웨이브만 구독서비스중입니다. 개인적으로 아카이브 컨텐츠가 많아 향수를 자극하게 되네요.. 컨텐츠 다양화를 위해 노력해주시구요..기존 가입자를 위한 다양한 프로모션이 많았으면 좋겠습니다 넘실널실~웨이브로 K켄텐츠 리더가 되었으면 합니다~
120,국내 ott중에 오리지널 시리즈는 제일 좋아요 해외드라마도 딱 제가 볼것들이 있어서 계속 구독중임 ㅎ 엄청구작 공중파 작품들이 있어서 가끔 구작 사극들을 보는데 너무 좋아요 킵 고잉해주세여
121,TVN실시간 시청할수있게 해주세요
122,스타스포츠 채널 삭제도 짜증나는데 디즈니플러스 들어오면 당연히 보여주겠지 싶었던 F1은 도대체 어디서 봐야하는 건지?
123,음 영상 세로모드도 만들어주시면 감사할것같아요....근데 이건 원래 기본옵션 아닌가싶네요?
124,하이
125,다양한 볼거리로 시간가는줄 몰라요~~ㅋㅋ
126,컨텐츠 다양하고 지상파를 빠르게 바로 볼수 있고 심심할때 지나간 예능다시보기 매일 하고 있어요!! 가끔 티비 연동이 잘안되는데 그부분만 조금개선 한다면 더좋을꺼같애요
127,웨이브 컨텐츠가 제일 좋아요 새벽3시까지 매일봅니다 ㅎㅎ
128,광고가 너무 많아요. 넘 많은 탓에 짜증이 나서 실시간 tv도 못 보고 있습니다.
